"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","expression regulated by","<-","1.0",,"DENND4A (FI) ZNF263","false",,"DENND4A (FI) ZNF263"
"FI","catalyzed by","<-","1.0",,"MYH14 (FI) RHOA","false",,"MYH14 (FI) RHOA"
"FI","complex; input","-","1.0",,"EP300 (FI) KMT2B","false",,"EP300 (FI) KMT2B"
"FI","PPrel: binding/association; complex","-","1.0",,"TUBA3D (FI) TUBB8","false",,"TUBA3D (FI) TUBB8"
"FI","input","-","1.0",,"PCDHA1 (FI) PCDHB8","false",,"PCDHA1 (FI) PCDHB8"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR2T2","false",,"ARRB2 (FI) OR2T2"
"FI","GErel: expression","->","1.0",,"CTNNB1 (FI) MYC","false",,"CTNNB1 (FI) MYC"
"FI","input","-","1.0",,"PCDHA1 (FI) PCDHB2","false",,"PCDHA1 (FI) PCDHB2"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR1S2","false",,"ARRB2 (FI) OR1S2"
"FI","PPrel: activation","->","1.0",,"HLA-B (FI) KIR2DL1","false",,"HLA-B (FI) KIR2DL1"
"FI","predicted","-","0.99",,"KRT18 (FI) YWHAZ","false",,"KRT18 (FI) YWHAZ"
"FI","expression regulates","->","1.0",,"FOXA1 (FI) IRS1","false",,"FOXA1 (FI) IRS1"
"FI","PPrel: activation; PPrel: binding/association; complex","->","1.0",,"HLA-B (FI) KIR2DL4","false",,"HLA-B (FI) KIR2DL4"
"FI","complex","-","1.0",,"ACVR1B (FI) BMPR2","false",,"ACVR1B (FI) BMPR2"
"FI","complex; input","-","1.0",,"ADAM22 (FI) LGI4","false",,"ADAM22 (FI) LGI4"
"FI","complex; input","-","1.0",,"NF1 (FI) STAT1","false",,"NF1 (FI) STAT1"
"FI","PPrel: activated by, phosphorylation","<-","1.0",,"NFKBIA (FI) PRKACB","false",,"NFKBIA (FI) PRKACB"
"FI","activated by","<-","1.0",,"AKT1 (FI) EDN1","false",,"AKT1 (FI) EDN1"
"FI","PPrel: binding/association","-","1.0",,"ARRB2 (FI) XCR1","false",,"ARRB2 (FI) XCR1"
"FI","inhibited by","|-","1.0",,"ARRB2 (FI) FYN","false",,"ARRB2 (FI) FYN"
"FI","PPrel: binding/association; complex; input","-","1.0",,"CAV1 (FI) ITGB1","false",,"CAV1 (FI) ITGB1"
"FI","expression regulates","->","1.0",,"RAD21 (FI) SP140","false",,"RAD21 (FI) SP140"
"FI","predicted","-","0.64",,"HCK (FI) MYC","false",,"HCK (FI) MYC"
"FI","complex; input","-","1.0",,"ANK2 (FI) DCTN1","false",,"ANK2 (FI) DCTN1"
"FI","predicted","-","0.7",,"BMPR2 (FI) CAV1","false",,"BMPR2 (FI) CAV1"
"FI","PPrel: activation, indirect effect","->","1.0",,"FCGR2A (FI) MAPK1","false",,"FCGR2A (FI) MAPK1"
"FI","predicted","-","0.64",,"AXIN1 (FI) MDFI","false",,"AXIN1 (FI) MDFI"
"FI","complex","-","1.0",,"AKAP9 (FI) CKAP5","false",,"AKAP9 (FI) CKAP5"
"FI","activate","->","1.0",,"JAK1 (FI) MITF","false",,"JAK1 (FI) MITF"
"FI","activate","->","1.0",,"ARF6 (FI) EXOC7","false",,"ARF6 (FI) EXOC7"
"FI","PPrel: inhibition","-|","1.0",,"ATP6V1A (FI) EGFR","false",,"ATP6V1A (FI) EGFR"
"FI","PPrel: activation, indirect effect; PPrel: indirect effect; catalyzed by; input; reaction","<->","1.0",,"CDC42 (FI) RAC1","false",,"CDC42 (FI) RAC1"
"FI","expression regulated by","<-","1.0",,"CCNT1 (FI) EGR1","false",,"CCNT1 (FI) EGR1"
"FI","PPrel: activation","->","1.0",,"ABL1 (FI) GRB2","false",,"ABL1 (FI) GRB2"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1S2 (FI) PRKACA","false",,"OR1S2 (FI) PRKACA"
"FI","PPrel: activation; PPrel: activation, indirect effect; activate; catalyze","->","1.0",,"EGFR (FI) KRAS","false",,"EGFR (FI) KRAS"
"FI","PPrel: activated by; reaction","<-","1.0",,"ADCY5 (FI) CALM3","false",,"ADCY5 (FI) CALM3"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR13C2","false",,"GNG13 (FI) OR13C2"
"FI","complex; input","-","1.0",,"BAZ1B (FI) TBP","false",,"BAZ1B (FI) TBP"
"FI","activate; inhibited by","|->","1.0",,"ARNTL (FI) NCOR1","false",,"ARNTL (FI) NCOR1"
"FI","catalyzed by","<-","1.0",,"NRAS (FI) SPTB","false",,"NRAS (FI) SPTB"
"FI","complex; input","-","1.0",,"NUP85 (FI) RAD21","false",,"NUP85 (FI) RAD21"
"FI","complex; input","-","1.0",,"PRKACA (FI) TUBGCP6","false",,"PRKACA (FI) TUBGCP6"
"FI","expression regulated by","<-","1.0",,"FN1 (FI) SP1","false",,"FN1 (FI) SP1"
"FI","expression regulated by","<-","1.0",,"BRCA1 (FI) EP300","false",,"BRCA1 (FI) EP300"
"FI","expression regulated by","<-","1.0",,"HSP90AB1 (FI) STAT3","false",,"HSP90AB1 (FI) STAT3"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR2M5","false",,"GNG13 (FI) OR2M5"
"FI","predicted","-","0.64",,"CAV1 (FI) ITPR3","false",,"CAV1 (FI) ITPR3"
"FI","activated by","<-","1.0",,"AR (FI) DYNC1H1","false",,"AR (FI) DYNC1H1"
"FI","PPrel: activation; complex; inhibited by; reaction","|->","1.0",,"CALM3 (FI) KRAS","false",,"CALM3 (FI) KRAS"
"FI","input","-","1.0",,"PCDHA9 (FI) PCDHGA1","false",,"PCDHA9 (FI) PCDHGA1"
"FI","catalyze; complex; input","->","1.0",,"PTPRA (FI) SPTAN1","false",,"PTPRA (FI) SPTAN1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR7E24 (FI) PRKACA","false",,"OR7E24 (FI) PRKACA"
"FI","complex; input","-","1.0",,"ARRB2 (FI) SSTR3","false",,"ARRB2 (FI) SSTR3"
"FI","PPrel: binding/association; complex; input","-","1.0",,"CTNNB1 (FI) TERT","false",,"CTNNB1 (FI) TERT"
"FI","expression regulated by","<-","1.0",,"APP (FI) STAT3","false",,"APP (FI) STAT3"
"FI","activated by","<-","1.0",,"CALM3 (FI) JAK1","false",,"CALM3 (FI) JAK1"
"FI","catalyzed by","<-","1.0",,"PRKD2 (FI) STAT3","false",,"PRKD2 (FI) STAT3"
"FI","PPrel: activated by; PPrel: activated by, phosphorylation; complex; input","<-","1.0",,"FZD8 (FI) WNT1","false",,"FZD8 (FI) WNT1"
"FI","catalyzed by","<-","1.0",,"PRKD2 (FI) STAT1","false",,"PRKD2 (FI) STAT1"
"FI","input","-","1.0",,"PCDHB2 (FI) PCDHB8","false",,"PCDHB2 (FI) PCDHB8"
"FI","predicted","-","0.64",,"APP (FI) FYN","false",,"APP (FI) FYN"
"FI","activated by","<-","1.0",,"APC (FI) WNT1","false",,"APC (FI) WNT1"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR7C2","false",,"GNB1 (FI) OR7C2"
"FI","catalyze","->","1.0",,"HSP90AA1 (FI) KRAS","false",,"HSP90AA1 (FI) KRAS"
"FI","complex; input","-","1.0",,"DHX9 (FI) SNRNP200","false",,"DHX9 (FI) SNRNP200"
"FI","complex","-","1.0",,"TAF1 (FI) TBP","false",,"TAF1 (FI) TBP"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR4K14","false",,"ARRB2 (FI) OR4K14"
"FI","PPrel: activated by","<-","1.0",,"AKT1 (FI) HSP90AB1","false",,"AKT1 (FI) HSP90AB1"
"FI","GErel: expression by","<-","1.0",,"ESR1 (FI) STAT1","false",,"ESR1 (FI) STAT1"
"FI","predicted","-","0.52",,"BCLAF1 (FI) SEC62","false",,"BCLAF1 (FI) SEC62"
"FI","complex; input","-","1.0",,"CTNNB1 (FI) JUP","false",,"CTNNB1 (FI) JUP"
"FI","expression regulates; input","->","1.0",,"FOXA1 (FI) HDAC1","false",,"FOXA1 (FI) HDAC1"
"FI","predicted","-","0.64",,"HOXA1 (FI) ZNF837","false",,"HOXA1 (FI) ZNF837"
"FI","complex; input; reaction","-","1.0",,"FOS (FI) GATA2","false",,"FOS (FI) GATA2"
"FI","complex; input","-","1.0",,"HSP90AB1 (FI) UBC","false",,"HSP90AB1 (FI) UBC"
"FI","predicted","-","0.63",,"NFKBIA (FI) STAT1","false",,"NFKBIA (FI) STAT1"
"FI","activated by","<-","1.0",,"MYO1C (FI) RAC1","false",,"MYO1C (FI) RAC1"
"FI","input","-","1.0",,"DYNC1H1 (FI) HLA-DQA2","false",,"DYNC1H1 (FI) HLA-DQA2"
"FI","complex","-","1.0",,"MYO15A (FI) SPTAN1","false",,"MYO15A (FI) SPTAN1"
"FI","activated by","<-","1.0",,"CAV1 (FI) IRS1","false",,"CAV1 (FI) IRS1"
"FI","PPrel: activated, indirect effect","<-","1.0",,"JUN (FI) VAV1","false",,"JUN (FI) VAV1"
"FI","PPrel: activation; activate; catalyze; reaction","->","1.0",,"ABL1 (FI) RAC1","false",,"ABL1 (FI) RAC1"
"FI","input","-","1.0",,"PCDHA1 (FI) PCDHA9","false",,"PCDHA1 (FI) PCDHA9"
"FI","predicted","-","0.64",,"PTK7 (FI) TPTE","false",,"PTK7 (FI) TPTE"
"FI","activated by","<-","1.0",,"PAK2 (FI) PRKCE","false",,"PAK2 (FI) PRKCE"
"FI","catalyze; complex; input","->","1.0",,"MET (FI) RAC1","false",,"MET (FI) RAC1"
"FI","input","-","1.0",,"PCDHA1 (FI) PCDHA5","false",,"PCDHA1 (FI) PCDHA5"
"FI","complex; input","-","1.0",,"HNRNPL (FI) SNRNP200","false",,"HNRNPL (FI) SNRNP200"
"FI","activate","->","1.0",,"ITGA2 (FI) MET","false",,"ITGA2 (FI) MET"
"FI","input","-","1.0",,"PCDHA1 (FI) PCDHA7","false",,"PCDHA1 (FI) PCDHA7"
"FI","complex; input","-","1.0",,"SF3A2 (FI) SRRM2","false",,"SF3A2 (FI) SRRM2"
"FI","input","-","1.0",,"PCDHA1 (FI) PCDHA2","false",,"PCDHA1 (FI) PCDHA2"
"FI","expression regulates","->","1.0",,"EGR1 (FI) LTB","false",,"EGR1 (FI) LTB"
"FI","expression regulated by","<-","1.0",,"FN1 (FI) GATA2","false",,"FN1 (FI) GATA2"
"FI","catalyze","->","1.0",,"CTSF (FI) HLA-DQB2","false",,"CTSF (FI) HLA-DQB2"
"FI","complex; reaction","-","1.0",,"HDAC1 (FI) REST","false",,"HDAC1 (FI) REST"
"FI","complex; input","-","1.0",,"DOCK3 (FI) FYN","false",,"DOCK3 (FI) FYN"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR4M2","false",,"GNG13 (FI) OR4M2"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR4M1","false",,"GNG13 (FI) OR4M1"
"FI","input","-","1.0",,"ACTB (FI) TAF1A","false",,"ACTB (FI) TAF1A"
"FI","complex; input","-","1.0",,"CAV1 (FI) HSP90AA1","false",,"CAV1 (FI) HSP90AA1"
"FI","complex; input","-","1.0",,"CKAP5 (FI) CLIP1","false",,"CKAP5 (FI) CLIP1"
"FI","PCrel: inhibited by; PPrel: inhibited by","|-","1.0",,"CACNA1A (FI) GNG13","false",,"CACNA1A (FI) GNG13"
"FI","PPrel: activated by; complex; input","<-","1.0",,"GNB1 (FI) OR1A1","false",,"GNB1 (FI) OR1A1"
"FI","complex; input","-","1.0",,"CTNNB1 (FI) RBX1","false",,"CTNNB1 (FI) RBX1"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR2M2","false",,"ARRB2 (FI) OR2M2"
"FI","PPrel: inhibited by","|-","1.0",,"CACNA1B (FI) GNG13","false",,"CACNA1B (FI) GNG13"
"FI","predicted","-","0.64",,"APOA1 (FI) APP","false",,"APOA1 (FI) APP"
"FI","catalyze","->","1.0",,"GRIN2D (FI) RHOQ","false",,"GRIN2D (FI) RHOQ"
"FI","activate; complex; input","->","1.0",,"CTNNB1 (FI) TRRAP","false",,"CTNNB1 (FI) TRRAP"
"FI","PPrel: inhibited by","|-","1.0",,"CACNA1F (FI) GNG13","false",,"CACNA1F (FI) GNG13"
"FI","complex; input","-","1.0",,"GRB2 (FI) SPTBN4","false",,"GRB2 (FI) SPTBN4"
"FI","expression regulated by","<-","1.0",,"AR (FI) SP1","false",,"AR (FI) SP1"
"FI","catalyzed by; complex; input","<-","1.0",,"FYN (FI) PTPRA","false",,"FYN (FI) PTPRA"
"FI","GErel: expression by","<-","1.0",,"HLA-DQA2 (FI) STAT1","false",,"HLA-DQA2 (FI) STAT1"
"FI","activated by; inhibite","<-|","1.0",,"BRCA1 (FI) TBP","false",,"BRCA1 (FI) TBP"
"FI","complex; inhibit; input","-|","1.0",,"MYC (FI) TRRAP","false",,"MYC (FI) TRRAP"
"FI","predicted","-","0.92",,"ACTA2 (FI) CNN2","false",,"ACTA2 (FI) CNN2"
"FI","PPrel: binding/association; complex; input","-","1.0",,"EP300 (FI) RXRB","false",,"EP300 (FI) RXRB"
"FI","predicted","-","0.99",,"BAX (FI) ERN1","false",,"BAX (FI) ERN1"
"FI","expression regulated by","<-","1.0",,"PTTG1 (FI) TP53","false",,"PTTG1 (FI) TP53"
"FI","predicted","-","0.63",,"BAX (FI) PNMA5","false",,"BAX (FI) PNMA5"
"FI","expression regulated by","<-","1.0",,"BCLAF1 (FI) CTCF","false",,"BCLAF1 (FI) CTCF"
"FI","complex","-","1.0",,"H3C15 (FI) NCOR1","false",,"H3C15 (FI) NCOR1"
"FI","expression regulates","->","1.0",,"CTCF (FI) STAT3","false",,"CTCF (FI) STAT3"
"FI","PPrel: binding/association","-","1.0",,"RAB7A (FI) TUBB8","false",,"RAB7A (FI) TUBB8"
"FI","activate","->","1.0",,"CD247 (FI) JUN","false",,"CD247 (FI) JUN"
"FI","PPrel: activation; PPrel: activation, phosphorylation","->","1.0",,"PRKACA (FI) SP1","false",,"PRKACA (FI) SP1"
"FI","expression regulated by","<-","1.0",,"CIITA (FI) EP300","false",,"CIITA (FI) EP300"
"FI","PPrel: activation, phosphorylation","->","1.0",,"PRKACB (FI) SCN1B","false",,"PRKACB (FI) SCN1B"
"FI","activate","->","1.0",,"CD247 (FI) MAP4K1","false",,"CD247 (FI) MAP4K1"
"FI","PPrel: inhibited by","|-","1.0",,"CACNA1F (FI) GNB1","false",,"CACNA1F (FI) GNB1"
"FI","activated by","<-","1.0",,"IRS1 (FI) RPTOR","false",,"IRS1 (FI) RPTOR"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1J2 (FI) PRKACA","false",,"OR1J2 (FI) PRKACA"
"FI","expression regulated by; reaction","<-","1.0",,"AR (FI) BRCA1","false",,"AR (FI) BRCA1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1J1 (FI) PRKACA","false",,"OR1J1 (FI) PRKACA"
"FI","complex; input","-","1.0",,"ITGA2 (FI) VCL","false",,"ITGA2 (FI) VCL"
"FI","predicted","-","0.64",,"RB1 (FI) TRIM27","false",,"RB1 (FI) TRIM27"
"FI","catalyze","->","1.0",,"COPS5 (FI) KLHL2","false",,"COPS5 (FI) KLHL2"
"FI","PPrel: activation","->","1.0",,"HLA-A (FI) KIR3DL3","false",,"HLA-A (FI) KIR3DL3"
"FI","complex; input","-","1.0",,"HDAC1 (FI) RARG","false",,"HDAC1 (FI) RARG"
"FI","PPrel: activation","->","1.0",,"HLA-B (FI) KIR3DL3","false",,"HLA-B (FI) KIR3DL3"
"FI","PPrel: activation","->","1.0",,"HLA-C (FI) KIR3DL3","false",,"HLA-C (FI) KIR3DL3"
"FI","predicted","-","0.7",,"CTNNB1 (FI) EZR","false",,"CTNNB1 (FI) EZR"
"FI","predicted","-","0.63",,"NFKBIA (FI) TP53","false",,"NFKBIA (FI) TP53"
"FI","expression regulated by","<-","1.0",,"THAP7 (FI) ZNF263","false",,"THAP7 (FI) ZNF263"
"FI","predicted","-","0.54",,"BAZ1B (FI) TP53","false",,"BAZ1B (FI) TP53"
"FI","activate","->","1.0",,"ACTB (FI) RBX1","false",,"ACTB (FI) RBX1"
"FI","complex; input; reaction","-","1.0",,"AR (FI) CTNNB1","false",,"AR (FI) CTNNB1"
"FI","predicted","-","0.64",,"ARID1B (FI) RELB","false",,"ARID1B (FI) RELB"
"FI","complex; input","-","1.0",,"GRB2 (FI) PAK2","false",,"GRB2 (FI) PAK2"
"FI","activated by","<-","1.0",,"MAP3K9 (FI) RAC1","false",,"MAP3K9 (FI) RAC1"
"FI","complex; input","-","1.0",,"GNB1 (FI) TAS2R30","false",,"GNB1 (FI) TAS2R30"
"FI","expression regulated by","<-","1.0",,"C3 (FI) ESR1","false",,"C3 (FI) ESR1"
"FI","PPrel: binding/association","-","1.0",,"MET (FI) PLXNB3","false",,"MET (FI) PLXNB3"
"FI","complex; input","-","1.0",,"CWC22 (FI) PRPF8","false",,"CWC22 (FI) PRPF8"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR2L2","false",,"GNB1 (FI) OR2L2"
"FI","expression regulated by","<-","1.0",,"CALM3 (FI) FOS","false",,"CALM3 (FI) FOS"
"FI","catalyze; complex; input","->","1.0",,"PAK2 (FI) VAV1","false",,"PAK2 (FI) VAV1"
"FI","predicted","-","0.64",,"GEMIN2 (FI) U2AF2","false",,"GEMIN2 (FI) U2AF2"
"FI","predicted","-","0.64",,"MYO5B (FI) RAC1","false",,"MYO5B (FI) RAC1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR4C11 (FI) PRKACB","false",,"OR4C11 (FI) PRKACB"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR4C12 (FI) PRKACB","false",,"OR4C12 (FI) PRKACB"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR4C13 (FI) PRKACB","false",,"OR4C13 (FI) PRKACB"
"FI","PPrel: activated by; activate; activated by; complex; input","<->","1.0",,"AKT1 (FI) HSP90AA1","false",,"AKT1 (FI) HSP90AA1"
"FI","PPrel: activated by; PPrel: activation; activate; activated by; catalyze; catalyzed by; complex; input; predicted","<->","1.0",,"PAK2 (FI) RAC1","false",,"PAK2 (FI) RAC1"
"FI","expression regulates","->","1.0",,"FOXA1 (FI) UNC13A","false",,"FOXA1 (FI) UNC13A"
"FI","activated by","<-","1.0",,"RIPOR2 (FI) STRC","false",,"RIPOR2 (FI) STRC"
"FI","expression regulates","->","1.0",,"TAL1 (FI) ZNF595","false",,"TAL1 (FI) ZNF595"
"FI","PPrel: activation, phosphorylation","->","1.0",,"AKT1 (FI) NOS1","false",,"AKT1 (FI) NOS1"
"FI","activate","->","1.0",,"CACNA1A (FI) RHOA","false",,"CACNA1A (FI) RHOA"
"FI","complex; input","-","1.0",,"APC (FI) RBX1","false",,"APC (FI) RBX1"
"FI","predicted","-","0.64",,"HSP90AA1 (FI) TRAF2","false",,"HSP90AA1 (FI) TRAF2"
"FI","PPrel: inhibited by; complex; input; reaction","|-","1.0",,"SP1 (FI) TBP","false",,"SP1 (FI) TBP"
"FI","complex","-","1.0",,"CASK (FI) EZR","false",,"CASK (FI) EZR"
"FI","complex; input","-","1.0",,"FLNA (FI) VCL","false",,"FLNA (FI) VCL"
"FI","complex; input","-","1.0",,"COL5A1 (FI) FLNA","false",,"COL5A1 (FI) FLNA"
"FI","catalyze; complex; input","->","1.0",,"FYN (FI) KLRC2","false",,"FYN (FI) KLRC2"
"FI","predicted","-","0.64",,"MYC (FI) MYO5A","false",,"MYC (FI) MYO5A"
"FI","complex; input","-","1.0",,"LAMC2 (FI) PLEC","false",,"LAMC2 (FI) PLEC"
"FI","expression regulates","->","1.0",,"NRF1 (FI) SMAD4","false",,"NRF1 (FI) SMAD4"
"FI","complex; input","-","1.0",,"DYNC1H1 (FI) TMEM216","false",,"DYNC1H1 (FI) TMEM216"
"FI","activated by","<-","1.0",,"H3C15 (FI) HOXA1","false",,"H3C15 (FI) HOXA1"
"FI","complex; input","-","1.0",,"GNB1 (FI) XCR1","false",,"GNB1 (FI) XCR1"
"FI","activated by; inhibit","<-|","1.0",,"HDAC1 (FI) KMT2E","false",,"HDAC1 (FI) KMT2E"
"FI","complex; input","-","1.0",,"CWC22 (FI) DHX9","false",,"CWC22 (FI) DHX9"
"FI","complex; input","-","1.0",,"EP300 (FI) USF1","false",,"EP300 (FI) USF1"
"FI","complex; input","-","1.0",,"EP300 (FI) USF2","false",,"EP300 (FI) USF2"
"FI","activated by; complex","<-","1.0",,"CAV1 (FI) EGFR","false",,"CAV1 (FI) EGFR"
"FI","PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activated, indirect effect","<-","1.0",,"CACNA1F (FI) PRKACA","false",,"CACNA1F (FI) PRKACA"
"FI","reaction","-","1.0",,"AR (FI) SVIL","false",,"AR (FI) SVIL"
"FI","PPrel: activation, phosphorylation","->","1.0",,"PRKACB (FI) SCN5A","false",,"PRKACB (FI) SCN5A"
"FI","predicted","-","0.64",,"GORASP2 (FI) NHSL2","false",,"GORASP2 (FI) NHSL2"
"FI","complex; input","-","1.0",,"CDC5L (FI) U2AF2","false",,"CDC5L (FI) U2AF2"
"FI","complex; input","-","1.0",,"CSNK1E (FI) TMEM216","false",,"CSNK1E (FI) TMEM216"
"FI","complex; input","-","1.0",,"ACTB (FI) COL14A1","false",,"ACTB (FI) COL14A1"
"FI","PPrel: binding/association","-","1.0",,"CYLD (FI) SQSTM1","false",,"CYLD (FI) SQSTM1"
"FI","PPrel: binding/association; complex; input","-","1.0",,"ABCA1 (FI) APOA1","false",,"ABCA1 (FI) APOA1"
"FI","predicted","-","0.63",,"HDAC1 (FI) SKOR1","false",,"HDAC1 (FI) SKOR1"
"FI","expression regulated by","<-","1.0",,"ABL1 (FI) USF2","false",,"ABL1 (FI) USF2"
"FI","PCrel: binding/association","-","1.0",,"BTG1 (FI) PABPC1","false",,"BTG1 (FI) PABPC1"
"FI","predicted","-","0.64",,"EGFR (FI) HSP90AB1","false",,"EGFR (FI) HSP90AB1"
"FI","activated by","<-","1.0",,"ARF6 (FI) USP6","false",,"ARF6 (FI) USP6"
"FI","PCrel: binding/association","-","1.0",,"BTG1 (FI) PABPC3","false",,"BTG1 (FI) PABPC3"
"FI","catalyze","->","1.0",,"TOPBP1 (FI) TP53","false",,"TOPBP1 (FI) TP53"
"FI","expression regulated by","<-","1.0",,"APP (FI) JUN","false",,"APP (FI) JUN"
"FI","complex; input","-","1.0",,"CCNC (FI) NOTCH1","false",,"CCNC (FI) NOTCH1"
"FI","PPrel: binding/association; activated by; complex; expression regulated by; inhibit; input; reaction","<-|","1.0",,"ESR1 (FI) SP1","false",,"ESR1 (FI) SP1"
"FI","complex; input","-","1.0",,"LAMA3 (FI) PLEC","false",,"LAMA3 (FI) PLEC"
"FI","expression regulates","->","1.0",,"CTCF (FI) SNRNP200","false",,"CTCF (FI) SNRNP200"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1E1 (FI) PRKACA","false",,"OR1E1 (FI) PRKACA"
"FI","predicted","-","0.64",,"GORASP2 (FI) PRRC2A","false",,"GORASP2 (FI) PRRC2A"
"FI","predicted","-","0.64",,"MYC (FI) MYO1C","false",,"MYC (FI) MYO1C"
"FI","expression regulates","->","1.0",,"SP2 (FI) THAP7","false",,"SP2 (FI) THAP7"
"FI","predicted","-","0.97",,"ZNF835 (FI) ZNF837","false",,"ZNF835 (FI) ZNF837"
"FI","complex; input","-","1.0",,"ABL1 (FI) TERT","false",,"ABL1 (FI) TERT"
"FI","complex","-","1.0",,"DCAF16 (FI) RBX1","false",,"DCAF16 (FI) RBX1"
"FI","GErel: expression","->","1.0",,"RXRA (FI) UBC","false",,"RXRA (FI) UBC"
"FI","expression regulates","->","1.0",,"RAD21 (FI) USP9X","false",,"RAD21 (FI) USP9X"
"FI","catalyze; complex; input","->","1.0",,"RNF213 (FI) UBE2A","false",,"RNF213 (FI) UBE2A"
"FI","predicted","-","0.64",,"MAX (FI) TFAP2A","false",,"MAX (FI) TFAP2A"
"FI","expression regulated by","<-","1.0",,"TFAP2A (FI) ZNF263","false",,"TFAP2A (FI) ZNF263"
"FI","PPrel: activation; activate; complex; input; reaction","->","1.0",,"FN1 (FI) ITGB1","false",,"FN1 (FI) ITGB1"
"FI","complex; input","-","1.0",,"GRB2 (FI) SIRPA","false",,"GRB2 (FI) SIRPA"
"FI","activate","->","1.0",,"JAK1 (FI) PRKCE","false",,"JAK1 (FI) PRKCE"
"FI","input","-","1.0",,"PCDHB2 (FI) PCDHGA1","false",,"PCDHB2 (FI) PCDHGA1"
"FI","predicted","-","0.64",,"MAP3K10 (FI) MAPK1","false",,"MAP3K10 (FI) MAPK1"
"FI","predicted","-","0.7",,"FHOD3 (FI) SQSTM1","false",,"FHOD3 (FI) SQSTM1"
"FI","complex; input","-","1.0",,"KRT38 (FI) KRT5","false",,"KRT38 (FI) KRT5"
"FI","PPrel: activated by","<-","1.0",,"ACTB (FI) ENAH","false",,"ACTB (FI) ENAH"
"FI","activate; inhibited by; input","|->","1.0",,"MAML2 (FI) NCOR1","false",,"MAML2 (FI) NCOR1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR12D2 (FI) PRKACB","false",,"OR12D2 (FI) PRKACB"
"FI","catalyze; complex; input","->","1.0",,"POLR2A (FI) UBC","false",,"POLR2A (FI) UBC"
"FI","PPrel: inhibition, indirect effect; activate; input","-","1.0",,"STAT1 (FI) TRAF2","false",,"STAT1 (FI) TRAF2"
"FI","predicted","-","0.64",,"KMT2B (FI) SMAD3","false",,"KMT2B (FI) SMAD3"
"FI","predicted","-","0.64",,"AR (FI) GATA2","false",,"AR (FI) GATA2"
"FI","GErel: expression, indirect effect","<-","1.0",,"HSD17B7 (FI) PRKACA","false",,"HSD17B7 (FI) PRKACA"
"FI","expression regulates","->","1.0",,"FOXA1 (FI) ZNF595","false",,"FOXA1 (FI) ZNF595"
"FI","predicted","-","0.64",,"DHX9 (FI) HLA-B","false",,"DHX9 (FI) HLA-B"
"FI","expression regulates","->","1.0",,"EGR1 (FI) HSP90AA1","false",,"EGR1 (FI) HSP90AA1"
"FI","PPrel: activation; complex; input","->","1.0",,"FN1 (FI) ITGA2","false",,"FN1 (FI) ITGA2"
"FI","predicted","-","0.64",,"KHDRBS1 (FI) U2AF2","false",,"KHDRBS1 (FI) U2AF2"
"FI","predicted","-","0.63",,"PTK2B (FI) SIRPB1","false",,"PTK2B (FI) SIRPB1"
"FI","PPrel: inhibited by; activate","|->","1.0",,"CSNK1E (FI) YWHAZ","false",,"CSNK1E (FI) YWHAZ"
"FI","complex; inhibited by; input; reaction","|-","1.0",,"EP300 (FI) MYC","false",,"EP300 (FI) MYC"
"FI","catalyzed by","<-","1.0",,"GRB2 (FI) KLRC2","false",,"GRB2 (FI) KLRC2"
"FI","predicted","-","0.64",,"MDFI (FI) THAP7","false",,"MDFI (FI) THAP7"
"FI","expression regulates","->","1.0",,"NRF1 (FI) RXRB","false",,"NRF1 (FI) RXRB"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR4K15","false",,"ARRB2 (FI) OR4K15"
"FI","expression regulated by","<-","1.0",,"EGR1 (FI) FOXA1","false",,"EGR1 (FI) FOXA1"
"FI","complex","-","1.0",,"NALCN (FI) UNC79","false",,"NALCN (FI) UNC79"
"FI","predicted","-","0.64",,"ABL1 (FI) FLNA","false",,"ABL1 (FI) FLNA"
